Root, R, G, B, mean R, mean G, mean B, sd R, sd G, sd B, Mult, NOTES: Records all roots in first image only.
0, 96, 104, 108, 108.41, 114.55, 117.12, 10.40, 8.09, 5.05
0, 93, 101, 107, 108.32, 114.48, 117.06, 10.44, 8.14, 5.10
0, 92, 101, 108, 108.23, 114.40, 117.01, 10.48, 8.18, 5.13
0, 97, 105, 111, 108.16, 114.35, 116.98, 10.48, 8.18, 5.13
0, 104, 112, 116, 108.14, 114.33, 116.97, 10.46, 8.16, 5.12
0, 109, 116, 117, 108.15, 114.34, 116.97, 10.43, 8.14, 5.11
0, 109, 117, 116, 108.15, 114.36, 116.97, 10.40, 8.12, 5.09
0, 108, 116, 115, 108.15, 114.37, 116.96, 10.37, 8.10, 5.08
0, 110, 116, 117, 108.16, 114.38, 116.96, 10.34, 8.08, 5.06
0, 111, 117, 119, 108.18, 114.39, 116.97, 10.32, 8.06, 5.05
0, 112, 119, 120, 108.20, 114.42, 116.98, 10.29, 8.04, 5.04
0, 113, 119, 120, 108.22, 114.44, 117.00, 10.27, 8.03, 5.04
0, 110, 117, 118, 108.23, 114.45, 117.01, 10.24, 8.01, 5.02
0, 104, 112, 114, 108.21, 114.44, 116.99, 10.22, 7.99, 5.01
0, 99, 107, 111, 108.16, 114.40, 116.96, 10.21, 7.98, 5.02
0, 97, 105, 111, 108.10, 114.35, 116.93, 10.22, 7.99, 5.02
0, 98, 105, 112, 108.05, 114.30, 116.90, 10.22, 8.00, 5.02
0, 100, 108, 114, 108.01, 114.27, 116.88, 10.21, 7.99, 5.02
0, 104, 111, 116, 107.98, 114.25, 116.88, 10.19, 7.97, 5.00
0, 105, 113, 118, 107.97, 114.24, 116.89, 10.16, 7.95, 4.99
0, 105, 112, 117, 107.95, 114.23, 116.89, 10.14, 7.94, 4.98
0, 102, 109, 115, 107.92, 114.21, 116.88, 10.12, 7.92, 4.97
0, 99, 106, 114, 107.88, 114.16, 116.86, 10.11, 7.93, 4.96
0, 99, 106, 115, 107.83, 114.12, 116.85, 10.11, 7.93, 4.95
0, 100, 107, 116, 107.79, 114.09, 116.85, 10.10, 7.92, 4.93
0, 101, 109, 118, 107.76, 114.06, 116.85, 10.08, 7.91, 4.92
0, 102, 110, 117, 107.73, 114.04, 116.85, 10.07, 7.90, 4.91
0, 100, 108, 114, 107.69, 114.01, 116.84, 10.06, 7.89, 4.90
0, 100, 108, 112, 107.65, 113.98, 116.82, 10.05, 7.88, 4.90
0, 104, 112, 115, 107.63, 113.97, 116.81, 10.02, 7.86, 4.89
0, 109, 116, 120, 107.64, 113.98, 116.82, 10.00, 7.84, 4.88
0, 110, 116, 122, 107.65, 113.99, 116.85, 9.98, 7.82, 4.89
0, 110, 115, 121, 107.66, 114.00, 116.87, 9.95, 7.81, 4.88
0, 110, 116, 121, 107.67, 114.00, 116.89, 9.93, 7.79, 4.88
0, 110, 115, 118, 107.69, 114.01, 116.89, 9.91, 7.77, 4.87
0, 107, 113, 116, 107.68, 114.00, 116.89, 9.88, 7.75, 4.86
0, 103, 112, 115, 107.66, 114.00, 116.88, 9.86, 7.73, 4.85
0, 101, 110, 116, 107.63, 113.98, 116.88, 9.85, 7.72, 4.83
0, 98, 108, 116, 107.58, 113.95, 116.87, 9.85, 7.71, 4.82
0, 96, 106, 115, 107.53, 113.91, 116.86, 9.86, 7.71, 4.81
0, 96, 105, 114, 107.47, 113.87, 116.85, 9.87, 7.72, 4.81
0, 96, 105, 113, 107.42, 113.83, 116.83, 9.88, 7.72, 4.80
0, 96, 104, 113, 107.37, 113.78, 116.81, 9.88, 7.74, 4.80
0, 97, 104, 112, 107.32, 113.74, 116.79, 9.89, 7.75, 4.80
0, 98, 107, 112, 107.28, 113.71, 116.77, 9.88, 7.74, 4.80
0, 99, 107, 111, 107.24, 113.67, 116.74, 9.88, 7.74, 4.80
0, 101, 108, 111, 107.21, 113.65, 116.72, 9.86, 7.73, 4.81
0, 105, 111, 114, 107.20, 113.64, 116.70, 9.84, 7.71, 4.80
0, 111, 117, 117, 107.22, 113.65, 116.71, 9.82, 7.70, 4.79
0, 110, 115, 117, 107.23, 113.66, 116.71, 9.80, 7.68, 4.78
0, 109, 114, 116, 107.24, 113.66, 116.70, 9.78, 7.67, 4.77
0, 105, 111, 113, 107.23, 113.65, 116.69, 9.76, 7.65, 4.76
0, 102, 108, 111, 107.20, 113.62, 116.66, 9.74, 7.64, 4.77
0, 101, 107, 110, 107.18, 113.59, 116.63, 9.73, 7.64, 4.78
0, 102, 108, 111, 107.15, 113.57, 116.61, 9.72, 7.63, 4.78
0, 101, 108, 112, 107.13, 113.54, 116.59, 9.70, 7.62, 4.78
0, 96, 104, 110, 107.08, 113.50, 116.56, 9.71, 7.63, 4.79
0, 96, 104, 111, 107.03, 113.46, 116.53, 9.72, 7.64, 4.79
0, 98, 107, 112, 106.99, 113.43, 116.52, 9.71, 7.64, 4.79
0, 100, 108, 112, 106.96, 113.41, 116.50, 9.70, 7.63, 4.79
0, 101, 107, 110, 106.94, 113.38, 116.47, 9.69, 7.62, 4.80
0, 108, 114, 116, 106.94, 113.38, 116.47, 9.67, 7.61, 4.79
0, 110, 117, 119, 106.95, 113.40, 116.48, 9.65, 7.59, 4.78
0, 104, 112, 114, 106.94, 113.39, 116.47, 9.63, 7.58, 4.78
0, 101, 108, 113, 106.92, 113.37, 116.45, 9.62, 7.57, 4.77
0, 100, 108, 114, 106.89, 113.35, 116.44, 9.61, 7.56, 4.76
0, 98, 106, 112, 106.85, 113.32, 116.42, 9.61, 7.56, 4.76
0, 97, 106, 110, 106.81, 113.29, 116.40, 9.61, 7.56, 4.77
0, 97, 106, 108, 106.77, 113.26, 116.36, 9.61, 7.56, 4.79
0, 98, 106, 106, 106.73, 113.23, 116.32, 9.60, 7.56, 4.83
0, 97, 106, 106, 106.69, 113.20, 116.28, 9.60, 7.56, 4.86
0, 98, 106, 107, 106.66, 113.17, 116.24, 9.60, 7.56, 4.89
0, 98, 106, 108, 106.62, 113.14, 116.20, 9.60, 7.55, 4.91
